01234567891011121314151617181920212223242526272829303132333435363738394041424344454647484950515253545556575859606162636465666768697071727374757677787980818283848586878889909192939495969798991001011021031041051061071081091101111121131141151161171181191201211221231241251261271281291301311321331341351361371381391401411421431441451461471481491501511521531541551561571581591601611621631641651661671681691701711721731741751761771781791801811821831841851861871881891901911921931941951961971981992002012022032042052062072082091.0000001192092896,ΧΑΝΩ,ΣΤΥΛΟ
1.0000001192092896,ΧΑΝΩ,ΠΑΛΙΟ
1.0000001192092896,ΧΑΝΩ,ΟΡΙΣΤΕ
1.0000001192092896,ΧΑΝΩ,ΝΑ
1.0000001192092896,ΧΑΝΩ,ΗΜΕΡΑ
1.0000001192092896,ΧΑΝΩ,ΔΙΑΤΗΡΩ
1.0000001192092896,ΧΑΝΩ,empty
1.0000001192092896,ΣΤΥΛΟ,ΧΑΝΩ
1.0000001192092896,ΣΤΥΛΟ,ΠΑΛΙΟ
1.0000001192092896,ΣΤΥΛΟ,ΟΡΙΣΤΕ
1.0000001192092896,ΣΤΥΛΟ,ΝΑ
1.0000001192092896,ΣΤΥΛΟ,ΗΜΕΡΑ
1.0000001192092896,ΣΤΥΛΟ,ΔΙΑΤΗΡΩ
1.0000001192092896,ΣΤΥΛΟ,empty
1.0000001192092896,ΣΗΜΕΡΑ,ΧΑΝΩ
1.0000001192092896,ΣΗΜΕΡΑ,ΣΤΥΛΟ
1.0000001192092896,ΣΗΜΕΡΑ,ΠΑΛΙΟ
1.0000001192092896,ΣΗΜΕΡΑ,ΟΡΙΣΤΕ
1.0000001192092896,ΣΗΜΕΡΑ,ΝΑ
1.0000001192092896,ΣΗΜΕΡΑ,ΗΜΕΡΑ
1.0000001192092896,ΣΗΜΕΡΑ,ΔΙΑΤΗΡΩ
1.0000001192092896,ΣΗΜΕΡΑ,empty
1.0000001192092896,ΠΑΛΙΟ,ΧΑΝΩ
1.0000001192092896,ΠΑΛΙΟ,ΣΤΥΛΟ
1.0000001192092896,ΠΑΛΙΟ,ΟΡΙΣΤΕ
1.0000001192092896,ΠΑΛΙΟ,ΝΑ
1.0000001192092896,ΠΑΛΙΟ,ΗΜΕΡΑ
1.0000001192092896,ΠΑΛΙΟ,ΔΙΑΤΗΡΩ
1.0000001192092896,ΠΑΛΙΟ,empty
1.0000001192092896,ΟΡΙΣΤΕ,ΧΑΝΩ
1.0000001192092896,ΟΡΙΣΤΕ,ΣΤΥΛΟ
1.0000001192092896,ΟΡΙΣΤΕ,ΠΑΛΙΟ
1.0000001192092896,ΟΡΙΣΤΕ,ΝΑ
1.0000001192092896,ΟΡΙΣΤΕ,ΗΜΕΡΑ
1.0000001192092896,ΟΡΙΣΤΕ,ΔΙΑΤΗΡΩ
1.0000001192092896,ΟΡΙΣΤΕ,empty
1.0000001192092896,ΝΑ,ΧΑΝΩ
1.0000001192092896,ΝΑ,ΣΤΥΛΟ
1.0000001192092896,ΝΑ,ΠΑΛΙΟ
1.0000001192092896,ΝΑ,ΟΡΙΣΤΕ
1.0000001192092896,ΝΑ,ΗΜΕΡΑ
1.0000001192092896,ΝΑ,ΔΙΑΤΗΡΩ
1.0000001192092896,ΝΑ,empty
1.0000001192092896,ΜΗΝΑΣ,ΧΑΝΩ
1.0000001192092896,ΜΗΝΑΣ,ΣΤΥΛΟ
1.0000001192092896,ΜΗΝΑΣ,ΠΑΛΙΟ
1.0000001192092896,ΜΗΝΑΣ,ΟΡΙΣΤΕ
1.0000001192092896,ΜΗΝΑΣ,ΝΑ
1.0000001192092896,ΜΗΝΑΣ,ΗΜΕΡΑ
1.0000001192092896,ΜΗΝΑΣ,ΔΙΑΤΗΡΩ
1.0000001192092896,ΜΗΝΑΣ,empty
1.0000001192092896,ΗΜΕΡΑ,ΧΑΝΩ
1.0000001192092896,ΗΜΕΡΑ,ΣΤΥΛΟ
1.0000001192092896,ΗΜΕΡΑ,ΠΑΛΙΟ
1.0000001192092896,ΗΜΕΡΑ,ΟΡΙΣΤΕ
1.0000001192092896,ΗΜΕΡΑ,ΝΑ
1.0000001192092896,ΗΜΕΡΑ,ΔΙΑΤΗΡΩ
1.0000001192092896,ΗΜΕΡΑ,empty
1.0000001192092896,ΔΙΑΤΗΡΩ,ΧΑΝΩ
1.0000001192092896,ΔΙΑΤΗΡΩ,ΣΤΥΛΟ
1.0000001192092896,ΔΙΑΤΗΡΩ,ΠΑΛΙΟ
1.0000001192092896,ΔΙΑΤΗΡΩ,ΟΡΙΣΤΕ
1.0000001192092896,ΔΙΑΤΗΡΩ,ΝΑ
1.0000001192092896,ΔΙΑΤΗΡΩ,ΗΜΕΡΑ
1.0000001192092896,ΔΙΑΤΗΡΩ,empty
1.0000001192092896,empty,ΧΑΝΩ
1.0000001192092896,empty,ΣΤΥΛΟ
1.0000001192092896,empty,ΠΑΛΙΟ
1.0000001192092896,empty,ΟΡΙΣΤΕ
1.0000001192092896,empty,ΝΑ
1.0000001192092896,empty,ΗΜΕΡΑ
1.0000001192092896,empty,ΔΙΑΤΗΡΩ
0.9999995231628418,ΧΑΝΩ,ΣΗΜΕΡΑ
0.9999995231628418,ΧΑΝΩ,ΜΗΝΑΣ
0.9999995231628418,ΣΤΥΛΟ,ΣΗΜΕΡΑ
0.9999995231628418,ΣΤΥΛΟ,ΜΗΝΑΣ
0.9999995231628418,ΣΗΜΕΡΑ,ΜΗΝΑΣ
0.9999995231628418,ΠΑΛΙΟ,ΣΗΜΕΡΑ
0.9999995231628418,ΠΑΛΙΟ,ΜΗΝΑΣ
0.9999995231628418,ΟΡΙΣΤΕ,ΣΗΜΕΡΑ
0.9999995231628418,ΟΡΙΣΤΕ,ΜΗΝΑΣ
0.9999995231628418,ΝΑ,ΣΗΜΕΡΑ
0.9999995231628418,ΝΑ,ΜΗΝΑΣ
0.9999995231628418,ΜΗΝΑΣ,ΣΗΜΕΡΑ
0.9999995231628418,ΗΜΕΡΑ,ΣΗΜΕΡΑ
0.9999995231628418,ΗΜΕΡΑ,ΜΗΝΑΣ
0.9999995231628418,ΔΙΑΤΗΡΩ,ΣΗΜΕΡΑ
0.9999995231628418,ΔΙΑΤΗΡΩ,ΜΗΝΑΣ
0.9999995231628418,empty,ΣΗΜΕΡΑ
0.9999995231628418,empty,ΜΗΝΑΣ
0.9998759031295776,ΕΚΕΙ,ΓΡΑΦΩ
0.9998759031295776,ΓΡΑΦΩ,ΕΚΕΙ
0.9997879862785339,ΝΙΩΘΩ,ΑΠΟΓΕΥΜΑ
0.9997879862785339,ΑΠΟΓΕΥΜΑ,ΝΙΩΘΩ
0.9997663497924805,ΕΞΕΤΑΣΗ,ΕΚΕΙ
0.9997663497924805,ΕΚΕΙ,ΕΞΕΤΑΣΗ
0.9997268915176392,ΚΑΛΟ,ΕΝΤΑΞΕΙ
0.9997268915176392,ΕΝΤΑΞΕΙ,ΚΑΛΟ
0.999671459197998,ΚΑΛΟ,ΓΡΑΦΩ
0.999671459197998,ΓΡΑΦΩ,ΚΑΛΟ
0.9996330738067627,ΚΑΛΟ,ΑΠΟΓΕΥΜΑ
0.9996330738067627,ΑΠΟΓΕΥΜΑ,ΚΑΛΟ
0.9996296167373657,ΕΝΤΑΞΕΙ,ΓΡΑΦΩ
0.9996296167373657,ΓΡΑΦΩ,ΕΝΤΑΞΕΙ
0.9995863437652588,ΕΞΕΤΑΣΗ,ΓΡΑΦΩ
0.9995863437652588,ΓΡΑΦΩ,ΕΞΕΤΑΣΗ
0.9995793700218201,ΚΑΛΟ,ΕΚΕΙ
0.9995793700218201,ΕΚΕΙ,ΚΑΛΟ
